,Price
4501,392856.3145
5338,316635.7496
2432,264961.9379
4361,558102.6445
3574,299931.0375
5554,383349.313
3182,207669.4441
1912,146631.3669
504,152308.4204
339,191999.5385
4910,280797.6486
3580,425329.428
6552,707838.9867
798,209252.8357
5026,376196.276
6443,448211.1312
4840,523778.007
5074,489941.7627
6562,302811.6508
6733,407106.8769
61,125803.2263
1775,135815.7113
5698,312442.0943
2845,122746.0041
6910,283083.6431
2460,125222.8788
6948,342589.5947
4237,838769.975
6748,741922.7803
1567,208962.346
4289,425810.8387
4742,464400.5953
6177,365937.7664
4456,307431.951
2848,261391.6292
1689,120926.3367
4153,560996.5578
2986,177081.8556
2419,179443.4472
4454,621479.2461
6613,644542.115
1568,106959.66
3965,316909.5352
6212,577973.6383
2339,272321.0159
2094,143197.3936
5019,367447.8639
2041,166006.2892
4373,634236.6517
2200,200617.6149
6935,321391.2068
2272,171747.0522
381,172292.0926
3864,407645.5491
2412,266749.8707
5547,492873.3022
3912,458837.414
1390,161135.2004
5120,380060.4449
6681,428460.5792
3914,323895.5717
1952,266182.0228
4162,379268.1187
5151,346494.6724
2915,159097.7158
5835,538335.1467
6172,345985.2698
2342,158916.1659
4209,466152.7444
245,150183.814
1439,180759.8499
1022,243698.2698
3233,177035.7517
5076,340195.1566
411,178337.6542
2261,161039.2134
1062,229305.9829
4212,318042.4425
6868,375931.0308
6634,318697.4162
4343,331432.4774
3561,470665.0211
665,167086.2464
6909,773888.7987
6511,442788.154
4188,631312.376
6919,591424.2005
114,268744.0295
3989,391493.9671
5472,436583.3912
2302,277389.5276
2477,170595.5044
3250,122464.2327
118,269349.8726
1981,164510.3087
2180,256747.0528
162,258971.5503
263,128945.4664
5690,283060.7469
5409,339524.9233
4342,417684.3441
775,167211.8767
4871,654180.6485
4648,333958.8451
5209,430310.8257
6357,367298.9169
4676,377279.207
4940,312772.7632
5556,446075.8762
4473,372049.4141
651,136459.9782
3723,314277.9998
6324,452624.6154
1170,201890.2908
6447,898733.2881
3011,168483.329
6931,288443.5405
3874,286754.0923
6924,357079.6137
1368,269009.5188
897,210645.6183
928,151227.593
4772,317209.8854
14,158572.374
2548,197193.796
967,95067.28153
1106,201989.3311
6866,364695.618
4336,386169.5096
3968,365276.7021
1254,167927.7775
2648,179209.2624
2923,230578.9288
6032,459692.6221
4780,304321.73
4264,394010.6991
6934,630878.4614
1639,150480.8039
1133,106924.3224
6539,546651.7415
3519,285175.2294
1878,233002.9048
5811,419966.6879
271,246305.3703
1473,176180.2675
5349,610665.3734
1547,111848.1471
4310,551289.4411
6519,447877.4851
4440,360551.2605
838,242922.689
5711,332437.6919
2195,274219.2224
1835,199614.6079
4891,338005.573
412,184652.8351
1712,242627.3715
4438,404266.6567
5043,528857.2625
2795,92151.74651
2221,117301.2525
5853,382171.5594
377,97658.68326
1491,191719.6633
738,226005.4513
3377,260675.9106
3615,518293.9497
6446,429941.2795
52,265916.5792
4114,309108.6326
5405,327234.4101
2269,119443.0763
5094,382061.9295
3094,172692.171
1389,255620.1138
3188,148845.0637
3478,105757.9411
3433,150575.7395
4191,552338.3594
5595,395658.2952
2309,222065.2125
3222,129581.9276
2590,136062.8211
1632,253823.7214
4275,432756.0642
3174,203461.3509
5694,383798.3606
4812,465816.6986
2976,249773.6916
4280,380782.1881
467,176426.4574
6680,653440.5314
903,222404.4952
6648,606218.4322
71,208975.1804
3217,150876.3169
6493,363914.6366
1898,153280.776
5052,502951.2248
3995,459321.3611
6413,407863.0369
1207,232133.557
2077,205391.0143
1590,163677.9423
2844,221057.889
5159,354961.7707
5624,387762.1979
2205,114655.3387
2980,163370.4662
658,242583.861
63,167546.7668
1838,125908.1015
4000,437886.321
5172,792692.2739
3036,172778.1646
454,239657.1267
5479,874387.1896
402,168852.6152
5085,680561.3817
5541,374415.8652
1472,180489.4816
677,103436.2248
3356,252942.5077
1616,230880.5805
1251,118774.584
1983,190229.8273
3425,111529.805
4918,463631.9513
5059,538568.7553
3843,377781.3912
4931,484526.5342
1033,207331.9679
174,183050.1678
939,163088.29
3102,145468.7412
4787,572351.0022
2587,214522.3518
334,277613.6908
873,140480.1178
2853,257701.0525
1486,216799.6083
6151,364078.4836
4293,762685.9792
296,184261.1924
6799,443293.6067
6703,308517.5187
5626,310057.0766
3845,504948.6069
5841,368884.3212
4218,462194.2771
3760,336680.2021
378,151368.1563
3110,168112.9189
2770,248630.6713
3918,346686.6221
4138,388014.5042
2210,165832.1784
2172,154400.7525
2599,111116.4823
2052,173076.6515
915,169416.882
5967,463283.0445
6943,425369.7452
6698,314184.2177
4707,687739.1966
5867,407825.9763
2335,157955.0427
3820,733103.4288
956,173719.3748
5728,416898.1012
1887,261807.1939
6991,364452.1361
3717,525813.4096
4027,410773.7438
1182,241794.3257
6982,352291.6793
5004,470823.9488
4602,527517.4762
4452,323195.0317
1423,221468.3481
6970,544573.6443
2400,198687.8753
2892,269688.4728
5250,422939.493
3596,290806.1083
1722,127225.9931
1667,197044.3929
2884,121928.5813
2994,157667.7423
4763,301884.9593
886,209866.2322
4056,355873.0695
5380,314212.8878
6693,312105.731
333,127203.659
153,246222.2364
5516,279896.2587
5936,297866.4092
721,206191.2904
373,220819.4242
312,126781.413
1849,203330.5476
1622,271793.6411
42,184681.2764
2693,126945.9536
5067,838651.0995
6967,284664.4704
4618,325302.9332
417,132997.0632
4858,358135.5706
4753,401205.3247
6860,370193.4112
6523,669952.9768
704,259723.8412
732,182456.2896
6684,435482.2208
944,274113.6555
6312,418899.9362
6766,472464.2443
3614,381030.2686
6504,402047.1652
1806,271802.8822
1018,254020.7906
5565,444412.2556
907,228650.8296
1693,166591.1252
2791,217705.6329
4368,316806.0808
5589,315696.835
519,257055.2759
814,122880.1573
818,99926.50041
3449,200405.0955
4830,468255.0969
1522,272679.2009
1638,108440.3348
6891,281318.7199
3557,517017.3736
6587,363401.9223
1700,176540.0897
3526,459577.1829
5217,353589.8626
3734,573920.1164
6272,322009.8981
6010,284255.1623
3046,136659.4539
1883,118991.8266
2592,117948.9736
379,115969.8443
3775,314630.9598
4003,367857.0917
2251,255230.9738
4439,318574.1442
2148,176935.0647
3726,310063.45
2144,108316.6944
2566,117728.0793
6038,830298.342
1803,196293.8327
6789,359093.1204
5357,401616.0384
3621,298345.4482
6108,531427.475
5520,646683.8933
3967,284879.1228
1594,205791.8109
4328,436973.091
4890,419123.8418
1706,172227.7567
6884,360582.6831
3790,290743.0373
1820,189257.8577
2562,191506.719
6501,410459.3708
2559,190286.3937
4208,394038.3909
5095,450947.2108
6361,465682.7256
1582,191659.7138
2547,202885.8129
319,210158.5888
4321,517953.9197
5138,417647.5648
5288,284888.1118
3364,115180.227
5545,311410.7473
6541,304061.1571
1763,195802.9462
5762,296121.6951
6472,449273.8818
2843,250851.7502
4944,363773.783
4717,426660.6039
6616,427688.4335
2141,196032.289
213,144701.5746
4866,397238.4498
4433,336701.9686
3497,161223.6344
803,88969.66014
6356,396197.2993
5278,329593.4904
5264,504313.189
4132,289207.8725
105,191733.7849
4458,411991.4629
4946,465801.9712
5836,610064.7447
3805,398689.505
2806,102550.9162
6509,351656.8786
4952,383769.6262
1465,136601.3608
2953,143760.0597
565,246946.1074
6979,397536.3935
4345,283015.6816
2524,130244.3485
1474,182376.0913
3236,173059.6361
2829,112111.933
2502,215596.0861
317,165472.5762
1200,115582.8138
5203,438969.2377
2278,129930.7731
652,155707.1319
70,251114.3834
5763,576844.7542
2658,134257.9645
1174,163139.1092
1088,160359.5372
6950,1021383.138
410,264914.0796
4064,349919.6373
6859,475523.4029
2386,151913.9993
5121,545986.41
2091,135570.1211
4635,312273.7125
601,105659.5162
5428,713551.7912
3013,163050.2762
4792,539724.7337
5530,312887.1419
2219,117918.5277
2465,256123.2288
5858,385007.861
837,202880.5964
3325,268783.2257
624,214297.0732
1627,242998.1077
806,124802.108
4978,473247.4614
5580,300158.0896
3115,255145.0835
637,122588.4295
423,251081.8918
4823,483124.0778
1996,108814.7493
4472,362656.4323
4620,299565.611
2486,245919.7565
6619,296420.9407
150,189464.8595
3109,141089.2376
1580,133991.8721
6045,730786.3043
5870,442225.0674
626,197654.435
3002,233930.5767
4601,345504.5387
3796,322181.3029
5941,461560.2178
3481,190550.1523
143,239850.3375
4813,331247.0143
2574,113274.4777
4662,411081.4324
4014,420325.6531
1880,160457.3193
6584,479518.6635
5251,348788.7039
3452,219875.8803
6318,456675.9896
3605,318949.998
3342,225821.6334
5527,351121.5052
6718,326517.4819
2171,129689.9637
6282,312373.5076
4975,315149.8746
5171,553218.0459
2780,235796.2815
4720,324048.5151
6923,384158.1752
2832,159467.8898
6972,384034.3736
5462,309973.0901
2230,216370.6087
617,195380.3873
1324,94995.80949
6078,587055.1488
690,152156.6843
6773,669964.7707
2288,105041.6445
3302,132976.4748
5785,570208.7807
1350,161533.5785
5837,494626.2819
6602,369780.1596
2729,146346.0614
5926,484760.7987
5782,315691.7607
5788,381506.6625
4561,415827.6696
1187,100671.6346
1191,129375.8222
145,182179.1184
6350,648483.851
3572,450049.6827
4420,425217.6306
3742,331474.4211
1762,131658.3237
3800,303146.052
4802,334305.8683
4810,481639.5277
1834,154933.1427
6861,482513.0285
1111,178507.514
2127,153059.2789
4997,368824.7083
4783,429835.6126
6310,355201.9424
5726,561136.6102
2277,119365.209
3795,506388.8471
2499,260587.6344
6035,332145.3784
1824,120328.5623
2788,254900.1712
4196,425157.08
4386,296317.4918
3827,408287.9462
2492,248909.1914
878,227843.7879
1455,220321.5049
391,214544.3699
4182,340568.4586
2283,263931.7455
2714,95153.23721
5371,484182.6847
5619,279721.3529
2958,197643.7107
475,211134.6658
1694,242810.4204
1295,262980.2794
2092,138465.3329
3050,158839.4141
1137,220926.562
2072,141305.0162
5331,931377.1891
832,237219.5632
591,273348.2032
4658,531131.86
5716,501338.3363
3592,287109.9397
5731,282190.943
109,181909.8306
5256,374302.8931
4318,568686.5643
1052,158634.0109
1311,131632.7524
6199,485288.7307
668,244642.5188
253,195620.7025
5168,365600.5205
5715,439672.1542
5588,380264.2489
2690,134893.7547
4641,455562.132
6621,300378.5553
5045,309195.0259
5667,330746.0957
843,169669.0713
4159,334719.6051
4509,399129.7357
6528,479213.8492
3374,157357.3693
3394,208333.7138
884,191532.491
4547,459714.8161
5354,307135.0187
3996,354094.8412
4752,394191.4072
1879,260260.6374
5677,384302.9634
5582,314209.3173
1485,177882.2157
5423,363575.0038
2417,226831.0002
2737,174931.3019
2267,191026.5823
4173,300430.7599
3368,224911.6551
6165,408698.952
2808,236381.0551
869,180812.6816
2468,104023.8176
3893,505151.2756
6343,381476.7155
450,183995.1525
5115,311510.6121
5656,294577.2724
1979,211883.045
696,146209.3815
1741,221165.7043
3718,321142.0997
811,196969.5943
3284,154133.2594
2189,268596.5887
5006,386734.8426
5617,339157.6545
5145,370421.234
505,243722.0049
3303,235196.8733
405,264831.5196
3640,360643.2227
6461,307326.7045
183,146268.2679
6867,473795.637
1876,220315.6302
5813,314236.1486
609,236776.6567
2674,264706.2813
2033,101913.16
3981,689258.045
6629,553902.1136
6422,364721.6372
1968,239641.2752
6774,426977.423
20,137586.1798
2218,129388.2699
5521,413716.1285
5686,521908.9706
2224,122016.6518
327,259348.0402
3270,241637.9918
2518,255798.0539
1874,124195.6191
6633,571149.0188
5984,361328.3334
4362,352999.1133
5986,584060.7653
6759,362504.8069
1756,146124.9394
2178,108250.9154
4961,304735.3154
6936,445151.1716
3410,127574.0886
6863,332048.7969
489,184345.9638
606,188994.8131
3212,204444.2675
2464,198567.0514
1738,107444.0965
152,237289.5945
889,244814.255
6927,432576.2927
6423,421913.6325
3082,203979.1343
269,223043.4874
96,211073.3862
6354,653603.5026
3824,325830.4139
6713,331064.9391
5060,478288.8097
3885,338874.9432
1799,202859.6837
4967,280494.9248
1572,251668.5837
4628,283822.2283
1067,126925.7731
5195,286895.6791
2760,218450.2049
6221,322596.4145
6407,375742.0057
715,220535.3979
6293,287941.7178
4059,397803.9845
5708,364494.1333
5634,397727.5906
6947,1004323.974
4565,304359.6145
4660,486956.4901
1798,122939.5759
461,178847.5692
5373,448083.1316
2944,104021.6679
1795,268007.5101
1869,242504.056
5489,732065.1985
1345,204147.5704
4791,757606.1064
5271,345892.9122
5848,727579.8901
5024,315717.5255
1214,152316.5163
6730,384970.3986
1372,179240.4585
243,112542.6906
4039,445123.7902
2799,100919.2111
1679,144240.8553
3850,373827.7512
1312,194706.3253
648,227861.6369
3238,176455.1209
2643,197612.8364
4409,374962.6393
155,148202.4455
3428,276114.303
3453,264295.7018
1303,124209.0541
1150,109342.557
3047,118293.0448
5897,322453.786
1046,223318.1875
1640,183150.1299
1306,150907.6334
1927,245648.5235
5591,648983.5545
3439,153266.9508
4121,304845.3009
2244,141906.3328
3136,200834.2875
15,117175.1588
3538,358519.7049
5417,337584.6674
4979,293998.622
2669,247646.9723
1360,238569.6214
1844,127841.1119
3098,184577.109
1612,225542.0184
497,104735.1932
2840,104669.2729
4611,691877.0097
6962,324684.2125
3633,348803.1786
1478,103851.1588
5507,392258.1538
1095,196117.0289
542,204548.7601
6600,395909.7504
4729,348533.4625
4074,459567.602
431,173010.9685
6771,494047.2404
728,190448.0922
5384,614452.2313
6353,407439.7019
4412,548590.0138
6016,294669.8888
2561,217570.6037
1337,255223.1838
3606,409990.2258
2877,280091.384
4415,303962.8866
1031,104513.2586
6121,431632.9844
6285,780190.8628
1110,250070.1344
1888,151377.1018
3550,416597.0363
1527,209318.0774
753,170579.0863
3049,219846.6577
2628,125511.7175
562,276838.4577
6542,379823.6921
4764,336931.2384
3562,348708.1724
252,160304.1753
2516,154243.4509
2962,261047.3999
4453,300946.7406
5374,378592.8484
5396,374164.5101
1202,109108.3763
3462,152559.657
6652,342204.0772
2797,127451.1909
4225,410196.7071
144,172888.1978
5056,671953.585
2895,242770.8674
2763,130991.5648
905,211992.4724
5192,403733.5564
3980,359293.2998
235,214915.6692
5157,544722.7857
